# Wordlist

# DATA
ID	DOCULECT	DOCULECTID	GLOTTOCODE	CONCEPT	GLOSSID	VALUE	FORM	PHONETIC	CONCEPTICON_ID	CONCEPTICON_GLOSS
592	Tangnian	TN	anya1244	rock	030	pja¹	pja¹	pja¹	857	STONE
603	Banliang	BL	anya1244	rock	030	pja¹	pja¹	pja¹	857	STONE
#
3612	Sandong	SD	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3623	Zhonghe	ZH	sand1270	room	232	hum⁴	hum⁴	hʊm⁴	1450	ROOM
3633	Tingpai	TP	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3642	Antang	AT	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3651	Tangzhou	TZ	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3660	Dujiang	DJ	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3669	Sanjiang	SJ	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3678	Renli	RL	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3687	Juqian	JQ	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3697	Shuiyao	SY	sand1270	room	232	həm⁴	həm⁴	xəm⁴	1450	ROOM
3706	Jiarong	JR	sand1270	room	232	hum⁴	hum⁴	hʊm⁴	1450	ROOM
3715	Shuiwei	SW	sand1270	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3725	Pandong	PD	pand1262	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3734	Jiaoli	JL	pand1262	room	232	hum⁴	hum⁴	hom⁴	1450	ROOM
3744	Tangnian	TN	anya1244	room	232	tʰjaːu⁵	tʰjaːu⁵	tʰjaːu⁵	1450	ROOM
3753	Banliang	BL	anya1244	room	232	tʰjaːu⁵	tʰjaːu⁵	tʰjaːu⁵	1450	ROOM
#
620	Sandong	SD	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
629	Zhonghe	ZH	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
638	Tingpai	TP	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
647	Antang	AT	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
656	Tangzhou	TZ	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
665	Dujiang	DJ	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
674	Sanjiang	SJ	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
683	Renli	RL	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
692	Juqian	JQ	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
701	Shuiyao	SY	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
710	Jiarong	JR	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
719	Shuiwei	SW	sand1270	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
728	Pandong	PD	pand1262	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
737	Jiaoli	JL	pand1262	root	047	kau³	kau³	kau³	670	ROOT
746	Tangnian	TN	anya1244	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
755	Banliang	BL	anya1244	root	047	haːŋ¹	haːŋ¹	haːŋ¹	670	ROOT
#
3760	Sandong	SD	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3770	Zhonghe	ZH	sand1270	rope	239	laːk⁷ ji¹	laːk⁷ ji¹	laːk⁷ ji¹	1218	ROPE
3780	Tingpai	TP	sand1270	rope	239	laːk⁷	laːk⁷	laːʔ⁷	1218	ROPE
3790	Antang	AT	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3800	Tangzhou	TZ	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3810	Dujiang	DJ	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3820	Sanjiang	SJ	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3830	Renli	RL	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3840	Juqian	JQ	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3850	Shuiyao	SY	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3860	Jiarong	JR	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3870	Shuiwei	SW	sand1270	rope	239	laːk⁷	laːk⁷	laːk⁷	1218	ROPE
3880	Pandong	PD	pand1262	rope	239	laːm⁶	laːm⁶	laːm⁶	1218	ROPE
3890	Jiaoli	JL	pand1262	rope	239	la⁵ ji¹	la⁵ ji¹	la⁵ ji¹	1218	ROPE
3900	Tangnian	TN	anya1244	rope	239	le¹	le¹	lɛ¹	1218	ROPE
3910	Banliang	BL	anya1244	rope	239	le¹	le¹	lɛ¹	1218	ROPE
#
8648	Sandong	SD	sand1270	round (spherical)	555	qu⁰ lu⁵	qu⁰ lu⁵	qu⁰ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8659	Zhonghe	ZH	sand1270	round (spherical)	555	qo¹ lu⁵	qo¹ lu⁵	qo¹ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8669	Tingpai	TP	sand1270	round (spherical)	555	qo³ lu⁵	qo³ lu⁵	qɔ³ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8679	Antang	AT	sand1270	round (spherical)	555	qu⁰ lu⁵	qu⁰ lu⁵	qu⁰ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8689	Tangzhou	TZ	sand1270	round (spherical)	555	qu³ lu⁵	qu³ lu⁵	qu³ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8700	Dujiang	DJ	sand1270	round (spherical)	555	qu³ lu⁵, qo⁰ lom⁶	qu³ lu⁵	qu³ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8701	Dujiang	DJ	sand1270	round (spherical)	555	qu³ lu⁵, qo⁰ lom⁶	qo⁰ lom⁶	 qɔ⁰ lɔːm⁶	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8711	Sanjiang	SJ	sand1270	round (spherical)	555	qo³ lom⁶, qo³ lu⁵	qo³ lom⁶	qo³ lɔːm⁶	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8712	Sanjiang	SJ	sand1270	round (spherical)	555	qo³ lom⁶, qo³ lu⁵	qo³ lu⁵	 qo³ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8722	Renli	RL	sand1270	round (spherical)	555	qo³ lom⁶	qo³ lom⁶	qo³ lɔm⁶	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8732	Juqian	JQ	sand1270	round (spherical)	555	qo³ lo³, qon², qo³ lom⁶	qo³ lo³	qo³ lo³	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8733	Juqian	JQ	sand1270	round (spherical)	555	qo³ lo³, qon², qo³ lom⁶	qon²	 qɔːn²	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8734	Juqian	JQ	sand1270	round (spherical)	555	qo³ lo³, qon², qo³ lom⁶	qo³ lom⁶	 qo³ lɔːm⁶	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8744	Shuiyao	SY	sand1270	round (spherical)	555	qon²	qon²	qoən²	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8754	Jiarong	JR	sand1270	round (spherical)	555	qom⁶ lom⁶, qun²	qom⁶ lom⁶	qɔm⁶ lɔm⁶	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8755	Jiarong	JR	sand1270	round (spherical)	555	qom⁶ lom⁶, qun²	qun²	 qʊn²	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8765	Shuiwei	SW	sand1270	round (spherical)	555	qo³ lu⁶, qon²	qo³ lu⁶	qo³ lu⁶	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8766	Shuiwei	SW	sand1270	round (spherical)	555	qo³ lu⁶, qon²	qon²	 qoɐn²	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8776	Pandong	PD	pand1262	round (spherical)	555	tuən²	tuən²	tuən²	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8786	Jiaoli	JL	pand1262	round (spherical)	555	tun²	tun²	tʊn²	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8796	Tangnian	TN	anya1244	round (spherical)	555	qu⁵ lu⁵	qu⁵ lu⁵	qu⁵ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
8807	Banliang	BL	anya1244	round (spherical)	555	qu⁰ lu⁵	qu⁰ lu⁵	qu⁰ lu⁵	2303	SPHERICAL (ROUND IN THREE DIMENSIONS)
#
2375	Sandong	SD	sand1270	saliva	156	ʁe¹	ʁe¹	ᶰɢe¹	1503	SALIVA
2386	Zhonghe	ZH	sand1270	saliva	156	ʁe¹	ʁe¹	ᶰɢɛ¹	1503	SALIVA
2397	Tingpai	TP	sand1270	saliva	156	ve¹	ve¹	vɛ¹	1503	SALIVA
2408	Antang	AT	sand1270	saliva	156	ve¹	ve¹	vɛ¹	1503	SALIVA
2419	Tangzhou	TZ	sand1270	saliva	156	vəi¹	vəi¹	vɘi¹	1503	SALIVA
2430	Dujiang	DJ	sand1270	saliva	156	ʁe¹	ʁe¹	ᶰɢɛ¹	1503	SALIVA
2441	Sanjiang	SJ	sand1270	saliva	156	ʁe¹	ʁe¹	ʁɛ¹	1503	SALIVA
2452	Renli	RL	sand1270	saliva	156	ʁe¹	ʁe¹	ʁɛ¹	1503	SALIVA
2463	Juqian	JQ	sand1270	saliva	156	ʁe¹	ʁe¹	ʁɛ¹	1503	SALIVA
2474	Shuiyao	SY	sand1270	saliva	156	ʁe¹	ʁe¹	ʁɛ¹	1503	SALIVA
2485	Jiarong	JR	sand1270	saliva	156	ʁe¹	ʁe¹	ʁe¹	1503	SALIVA
2496	Shuiwei	SW	sand1270	saliva	156	ʁe¹	ʁe¹	ʁɛ¹	1503	SALIVA
2507	Pandong	PD	pand1262	saliva	156	li²	li²	li²	1503	SALIVA
2518	Jiaoli	JL	pand1262	saliva	156	li²	li²	li²	1503	SALIVA
2530	Tangnian	TN	anya1244	saliva	156	ŋe²	ŋe²	ŋɛ²	1503	SALIVA
2541	Banliang	BL	anya1244	saliva	156	ŋe²	ŋe²	ŋɛ²	1503	SALIVA
#
3010	Sandong	SD	sand1270	salt	190	ʔdwa¹	ʔdwa¹	ʔdwa¹	1274	SALT
3020	Zhonghe	ZH	sand1270	salt	190	ʔdwa¹	ʔdwa¹	ʔdwa¹	1274	SALT
3030	Tingpai	TP	sand1270	salt	190	ʔdua¹	ʔdua¹	ʔduːa¹	1274	SALT
3040	Antang	AT	sand1270	salt	190	ʔduə¹	ʔduə¹	ʔduːə¹	1274	SALT
3050	Tangzhou	TZ	sand1270	salt	190	ʔdo¹	ʔdo¹	ʔdɔ¹	1274	SALT
3060	Dujiang	DJ	sand1270	salt	190	ⁿdwa¹	ⁿdwa¹	ⁿdwa¹	1274	SALT
3070	Sanjiang	SJ	sand1270	salt	190	ⁿdwa¹	ⁿdwa¹	ⁿdwa¹	1274	SALT
3080	Renli	RL	sand1270	salt	190	ⁿdwa¹	ⁿdwa¹	ⁿdwa¹	1274	SALT
3090	Juqian	JQ	sand1270	salt	190	kwa¹	kwa¹	kwa¹	1274	SALT
3100	Shuiyao	SY	sand1270	salt	190	kwa¹	kwa¹	kwa¹	1274	SALT
3110	Jiarong	JR	sand1270	salt	190	kwa¹	kwa¹	kwa¹	1274	SALT
3120	Shuiwei	SW	sand1270	salt	190	kwa¹	kwa¹	kwa¹	1274	SALT
3130	Pandong	PD	pand1262	salt	190	ⁿduə¹	ⁿduə¹	duə¹	1274	SALT
3140	Jiaoli	JL	pand1262	salt	190	ⁿdɯə¹	ⁿdɯə¹	dɯə¹	1274	SALT
3150	Tangnian	TN	anya1244	salt	190	paːu²	paːu²	paːu²	1274	SALT
3160	Banliang	BL	anya1244	salt	190	paːu²	paːu²	paːu²	1274	SALT
#
8489	Sandong	SD	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnɐŋ⁵	1091	SALTY
8499	Zhonghe	ZH	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnɐŋ⁵	1091	SALTY
8509	Tingpai	TP	sand1270	salty	546	faːn¹	faːn¹	faːn¹	1091	SALTY
8519	Antang	AT	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnaŋ⁵	1091	SALTY
8529	Tangzhou	TZ	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnɐŋ⁵	1091	SALTY
8539	Dujiang	DJ	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnaŋ⁵	1091	SALTY
8549	Sanjiang	SJ	sand1270	salty	546	naŋ⁵	naŋ⁵	nɐŋ⁵	1091	SALTY
8559	Renli	RL	sand1270	salty	546	naŋ⁵	naŋ⁵	nɐŋ⁵	1091	SALTY
8569	Juqian	JQ	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnɐŋ⁵	1091	SALTY
8579	Shuiyao	SY	sand1270	salty	546	mat⁸	mat⁸	mɐt⁸	1091	SALTY
8589	Jiarong	JR	sand1270	salty	546				1091	SALTY
8599	Shuiwei	SW	sand1270	salty	546	ʔnaŋ⁵	ʔnaŋ⁵	ʔnaŋ⁵	1091	SALTY
8609	Pandong	PD	pand1262	salty	546	naŋ⁵	naŋ⁵	naŋ⁵	1091	SALTY
8619	Jiaoli	JL	pand1262	salty	546	qam² ndɯə¹	qam² ndɯə¹	qam² dɯə¹	1091	SALTY
8629	Tangnian	TN	anya1244	salty	546	naŋ⁵	naŋ⁵	naŋ⁵	1091	SALTY
8639	Banliang	BL	anya1244	salty	546	naŋ⁵	naŋ⁵	nɐŋ⁵	1091	SALTY
#
440	Sandong	SD	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿde¹	671	SAND
451	Zhonghe	ZH	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
462	Tingpai	TP	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
473	Antang	AT	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
484	Tangzhou	TZ	sand1270	sand	033	ⁿdəi¹	ⁿdəi¹	ⁿdɘi¹	671	SAND
495	Dujiang	DJ	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿde¹	671	SAND
506	Sanjiang	SJ	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
517	Renli	RL	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
528	Juqian	JQ	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
539	Shuiyao	SY	sand1270	sand	033	sa³	sa³	sa³	671	SAND
550	Jiarong	JR	sand1270	sand	033	ⁿde¹	ⁿde¹	ⁿde¹	671	SAND
561	Shuiwei	SW	sand1270	sand	033	kʰin³	kʰin³	kʰin³	671	SAND
572	Pandong	PD	pand1262	sand	033	kʰin³	kʰin³	kʰin³	671	SAND
583	Jiaoli	JL	pand1262	sand	033	ⁿde¹, kʰin³	ⁿde¹	dæ¹	671	SAND
584	Jiaoli	JL	pand1262	sand	033	ⁿde¹, kʰin³	kʰin³	 kʰin³	671	SAND
595	Tangnian	TN	anya1244	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
606	Banliang	BL	anya1244	sand	033	ⁿde¹	ⁿde¹	ⁿdɛ¹	671	SAND
#
8315	Sandong	SD	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8326	Zhonghe	ZH	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8337	Tingpai	TP	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8348	Antang	AT	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8359	Tangzhou	TZ	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8370	Dujiang	DJ	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8381	Sanjiang	SJ	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8392	Renli	RL	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8403	Juqian	JQ	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8414	Shuiyao	SY	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8425	Jiarong	JR	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
8436	Shuiwei	SW	sand1270	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8447	Pandong	PD	pand1262	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8458	Jiaoli	JL	pand1262	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8469	Tangnian	TN	anya1244	satiated	537	tjaŋ⁵	tjaŋ⁵	tjaŋ⁵	106	SATIATED
8480	Banliang	BL	anya1244	satiated	537	tjaŋ⁵	tjaŋ⁵	tjɐŋ⁵	106	SATIATED
#
2177	Sandong	SD	sand1270	scales	138	ʔdjən⁵	ʔdjən⁵	ʔdjɪn⁵	266	SCALE
2189	Zhonghe	ZH	sand1270	scales	138	ʔdjen⁵	ʔdjen⁵	ʔdjen⁵	266	SCALE
2201	Tingpai	TP	sand1270	scales	138	ʔdjan⁵	ʔdjan⁵	ʔdjan⁵	266	SCALE
2213	Antang	AT	sand1270	scales	138	ʔdjən⁵	ʔdjən⁵	ʔdjen⁵	266	SCALE
2225	Tangzhou	TZ	sand1270	scales	138	ʔdjən⁵	ʔdjən⁵	ʔdjen⁵	266	SCALE
2237	Dujiang	DJ	sand1270	scales	138	ⁿdjən⁵	ⁿdjən⁵	ⁿdjɪn⁵	266	SCALE
2249	Sanjiang	SJ	sand1270	scales	138	ⁿdjən⁵	ⁿdjən⁵	ⁿdjɪn⁵	266	SCALE
2261	Renli	RL	sand1270	scales	138	ⁿdjən⁵	ⁿdjən⁵	ⁿdjɪn⁵	266	SCALE
2273	Juqian	JQ	sand1270	scales	138	ȶən⁵	ȶən⁵	tɕɪn⁵	266	SCALE
2285	Shuiyao	SY	sand1270	scales	138	kən⁵	kən⁵	kən⁵	266	SCALE
2297	Jiarong	JR	sand1270	scales	138	kən⁵	kən⁵	kən⁵	266	SCALE
2309	Shuiwei	SW	sand1270	scales	138	kən⁵	kən⁵	kən⁵	266	SCALE
2321	Pandong	PD	pand1262	scales	138	ⁿdip⁷	ⁿdip⁷	dip⁷	266	SCALE
2333	Jiaoli	JL	pand1262	scales	138	tip⁷	tip⁷	tiːp⁷	266	SCALE
2345	Tangnian	TN	anya1244	scales	138	ljən⁵	ljən⁵	ljen⁵	266	SCALE
2357	Banliang	BL	anya1244	scales	138	ljan⁵	ljan⁵	ljɜn⁵	266	SCALE
#
3318	Sandong	SD	sand1270	scissors	207	jiu¹	jiu¹	jiːu¹	356	SHEARS
3328	Zhonghe	ZH	sand1270	scissors	207	jiu¹	jiu¹	ⁿʑiːu¹	356	SHEARS
3337	Tingpai	TP	sand1270	scissors	207	miu²	miu²	miu²	356	SHEARS
3346	Antang	AT	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3355	Tangzhou	TZ	sand1270	scissors	207	jiu¹	jiu¹	ʑiu¹	356	SHEARS
3364	Dujiang	DJ	sand1270	scissors	207	jiu¹	jiu¹	jiːu¹	356	SHEARS
3373	Sanjiang	SJ	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3382	Renli	RL	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3391	Juqian	JQ	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3400	Shuiyao	SY	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3409	Jiarong	JR	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3418	Shuiwei	SW	sand1270	scissors	207	jiu¹	jiu¹	jiu¹	356	SHEARS
3427	Pandong	PD	pand1262	scissors	207	miu²	miu²	miu²	356	SHEARS
3436	Jiaoli	JL	pand1262	scissors	207	miu²	miu²	miu²	356	SHEARS
3445	Tangnian	TN	anya1244	scissors	207	miu²	miu²	miu²	356	SHEARS
3454	Banliang	BL	anya1244	scissors	207	miu²	miu²	miu²	356	SHEARS
#
916	Sandong	SD	sand1270	seed	058	van¹	van¹	vɐn¹	714	SEED
925	Zhonghe	ZH	sand1270	seed	058	van¹	van¹	vɐn¹	714	SEED
934	Tingpai	TP	sand1270	seed	058	van¹	van¹	van¹	714	SEED
943	Antang	AT	sand1270	seed	058	van¹	van¹	van¹	714	SEED
952	Tangzhou	TZ	sand1270	seed	058	van¹	van¹	vɐn¹	714	SEED
961	Dujiang	DJ	sand1270	seed	058	pən³	pən³	pən³	714	SEED
970	Sanjiang	SJ	sand1270	seed	058	van¹, pən³	van¹	vɐn¹	714	SEED
971	Sanjiang	SJ	sand1270	seed	058	van¹, pən³	pən³	 pən³	714	SEED
980	Renli	RL	sand1270	seed	058	van¹, pən³	van¹	wan¹	714	SEED
981	Renli	RL	sand1270	seed	058	van¹, pən³	pən³	 pən³	714	SEED
990	Juqian	JQ	sand1270	seed	058	van¹	van¹	wɐn¹	714	SEED
999	Shuiyao	SY	sand1270	seed	058	van¹	van¹	wɐn¹	714	SEED
1008	Jiarong	JR	sand1270	seed	058	van¹	van¹	wɐn¹	714	SEED
1017	Shuiwei	SW	sand1270	seed	058	van¹	van¹	wan¹	714	SEED
1026	Pandong	PD	pand1262	seed	058	pən³	pən³	pən³	714	SEED
1035	Jiaoli	JL	pand1262	seed	058	pən³	pən³	pən³	714	SEED
1044	Tangnian	TN	anya1244	seed	058	van¹	van¹	van¹	714	SEED
1053	Banliang	BL	anya1244	seed	058	pan¹	pan¹	pɐn¹	714	SEED
#
924	Sandong	SD	sand1270	seedling	066	ʔdja³	ʔdja³	ʔdja³	3050	SEEDLING
933	Zhonghe	ZH	sand1270	seedling	066	ʔdja³	ʔdja³	ʔdja³	3050	SEEDLING
942	Tingpai	TP	sand1270	seedling	066	ʔdia³	ʔdia³	ʔdiːa³	3050	SEEDLING
951	Antang	AT	sand1270	seedling	066	ʔdie³	ʔdie³	ʔdiːɛ³	3050	SEEDLING
960	Tangzhou	TZ	sand1270	seedling	066	ʔdje³	ʔdje³	ʔdie³	3050	SEEDLING
969	Dujiang	DJ	sand1270	seedling	066	ⁿdja³	ⁿdja³	ⁿdja³	3050	SEEDLING
979	Sanjiang	SJ	sand1270	seedling	066	ⁿdja³	ⁿdja³	ⁿdja³	3050	SEEDLING
989	Renli	RL	sand1270	seedling	066	ⁿdja³	ⁿdja³	ⁿdja³	3050	SEEDLING
998	Juqian	JQ	sand1270	seedling	066	ȶa³	ȶa³	tɕa³	3050	SEEDLING
1007	Shuiyao	SY	sand1270	seedling	066	ka³	ka³	ka³	3050	SEEDLING
1016	Jiarong	JR	sand1270	seedling	066	ka³	ka³	ka³	3050	SEEDLING
1025	Shuiwei	SW	sand1270	seedling	066	ȶa³	ȶa³	tɕa³	3050	SEEDLING
1034	Pandong	PD	pand1262	seedling	066	ⁿdia³	ⁿdia³	dia³	3050	SEEDLING
1043	Jiaoli	JL	pand1262	seedling	066	ⁿdie³	ⁿdie³	diɛ³	3050	SEEDLING
1052	Tangnian	TN	anya1244	seedling	066	lja³	lja³	lja³	3050	SEEDLING
1061	Banliang	BL	anya1244	seedling	066	ka³	ka³	ka³	3050	SEEDLING
#
1210	Sandong	SD	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1220	Zhonghe	ZH	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1230	Tingpai	TP	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1240	Antang	AT	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1250	Tangzhou	TZ	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1260	Dujiang	DJ	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1270	Sanjiang	SJ	sand1270	sesame	080	ŋa¹	ŋa¹	ŋa¹	2797	SESAME
1280	Renli	RL	sand1270	sesame	080	ŋa¹	ŋa¹	ŋa¹	2797	SESAME
1290	Juqian	JQ	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1300	Shuiyao	SY	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1310	Jiarong	JR	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1320	Shuiwei	SW	sand1270	sesame	080	ʔŋa¹	ʔŋa¹	ʔŋa¹	2797	SESAME
1330	Pandong	PD	pand1262	sesame	080	ŋa¹	ŋa¹	ŋa¹	2797	SESAME
1340	Jiaoli	JL	pand1262	sesame	080	ȵa¹	ȵa¹	ȵa¹	2797	SESAME
1350	Tangnian	TN	anya1244	sesame	080	ŋa¹	ŋa¹	ŋa¹	2797	SESAME
1360	Banliang	BL	anya1244	sesame	080	ŋa¹	ŋa¹	ŋa¹	2797	SESAME
#
7649	Sandong	SD	sand1270	seven	493	ɕət⁷	ɕət⁷	ɕɪt⁷	1704	SEVEN
7661	Zhonghe	ZH	sand1270	seven	493	ɕət⁷	ɕət⁷	ɕɪt⁷	1704	SEVEN
7672	Tingpai	TP	sand1270	seven	493	ɕat⁷	ɕat⁷	ɕat⁷	1704	SEVEN
7683	Antang	AT	sand1270	seven	493	ɕət⁷	ɕət⁷	ɕet⁷	1704	SEVEN
7694	Tangzhou	TZ	sand1270	seven	493	ɕət⁷	ɕət⁷	ɕet⁷	1704	SEVEN
7705	Dujiang	DJ	sand1270	seven	493	hjət⁷	hjət⁷	hjet⁷	1704	SEVEN
7716	Sanjiang	SJ	sand1270	seven	493	hjət⁷	hjət⁷	hjɪt⁷	1704	SEVEN
7728	Renli	RL	sand1270	seven	493	hjət⁷	hjət⁷	hjɪt⁷	1704	SEVEN
7740	Juqian	JQ	sand1270	seven	493	ɕət⁷	ɕət⁷	ɕet⁷	1704	SEVEN
7751	Shuiyao	SY	sand1270	seven	493	ɕat⁷	ɕat⁷	ɕɜt⁷	1704	SEVEN
7762	Jiarong	JR	sand1270	seven	493	ɕit⁷	ɕit⁷	ɬɪt⁷	1704	SEVEN
7773	Shuiwei	SW	sand1270	seven	493	ɕət⁷	ɕət⁷	ɕet⁷	1704	SEVEN
7784	Pandong	PD	pand1262	seven	493	hjat⁷	hjat⁷	hjat⁷	1704	SEVEN
